track,artist,track,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
495,Trueno,34oucTFMX7WDXnGWVHoYVt,0.0118,https://api.spotify.com/v1/audio-analysis/34oucTFMX7WDXnGWVHoYVt,0.455,333478,0.916,34oucTFMX7WDXnGWVHoYVt,3.37e-06,1,0.694,-8.133,1,0.338,85.176,4,https://api.spotify.com/v1/tracks/34oucTFMX7WDXnGWVHoYVt,audio_features,spotify:track:34oucTFMX7WDXnGWVHoYVt,0.698
496,Trueno,3u0uGwN3raTIPiwgo79FFG,0.0487,https://api.spotify.com/v1/audio-analysis/3u0uGwN3raTIPiwgo79FFG,0.454,306791,0.795,3u0uGwN3raTIPiwgo79FFG,0.0,11,0.214,-8.049,0,0.325,88.954,4,https://api.spotify.com/v1/tracks/3u0uGwN3raTIPiwgo79FFG,audio_features,spotify:track:3u0uGwN3raTIPiwgo79FFG,0.51
497,Amaia,5ts78ZXMYkosHroNMpUXJr,0.3,https://api.spotify.com/v1/audio-analysis/5ts78ZXMYkosHroNMpUXJr,0.573,231032,0.707,5ts78ZXMYkosHroNMpUXJr,0.0,2,0.101,-5.067,1,0.0334,130.075,4,https://api.spotify.com/v1/tracks/5ts78ZXMYkosHroNMpUXJr,audio_features,spotify:track:5ts78ZXMYkosHroNMpUXJr,0.302
498,Amaia,2eucUeV1hvStstsZMXxJVV,0.139,https://api.spotify.com/v1/audio-analysis/2eucUeV1hvStstsZMXxJVV,0.524,197575,0.818,2eucUeV1hvStstsZMXxJVV,3.29e-06,9,0.101,-4.946,1,0.0494,122.024,4,https://api.spotify.com/v1/tracks/2eucUeV1hvStstsZMXxJVV,audio_features,spotify:track:2eucUeV1hvStstsZMXxJVV,0.235
499,Amaia,1COQTOb7d2zh3y8SOjsutx,0.291,https://api.spotify.com/v1/audio-analysis/1COQTOb7d2zh3y8SOjsutx,0.541,276759,0.627,1COQTOb7d2zh3y8SOjsutx,6.2e-06,10,0.135,-4.979,1,0.0264,100.106,4,https://api.spotify.com/v1/tracks/1COQTOb7d2zh3y8SOjsutx,audio_features,spotify:track:1COQTOb7d2zh3y8SOjsutx,0.189
500,Amaia,4raD2bTUUImYxytJjGDZ1s,0.906,https://api.spotify.com/v1/audio-analysis/4raD2bTUUImYxytJjGDZ1s,0.536,209107,0.297,4raD2bTUUImYxytJjGDZ1s,0.0,5,0.0926,-5.731,1,0.0379,129.662,4,https://api.spotify.com/v1/tracks/4raD2bTUUImYxytJjGDZ1s,audio_features,spotify:track:4raD2bTUUImYxytJjGDZ1s,0.271
501,Amaia,6wlThRyC93GEyCVE9AwONd,0.885,https://api.spotify.com/v1/audio-analysis/6wlThRyC93GEyCVE9AwONd,0.495,168493,0.238,6wlThRyC93GEyCVE9AwONd,0.0,4,0.064,-8.345,1,0.0311,134.742,4,https://api.spotify.com/v1/tracks/6wlThRyC93GEyCVE9AwONd,audio_features,spotify:track:6wlThRyC93GEyCVE9AwONd,0.331
502,Amaia,1upjsrluj2HQqS2EYHM21t,0.0813,https://api.spotify.com/v1/audio-analysis/1upjsrluj2HQqS2EYHM21t,0.603,245422,0.608,1upjsrluj2HQqS2EYHM21t,0.0,4,0.111,-4.816,1,0.0265,129.925,4,https://api.spotify.com/v1/tracks/1upjsrluj2HQqS2EYHM21t,audio_features,spotify:track:1upjsrluj2HQqS2EYHM21t,0.299
503,Amaia,3q9iB950c9F2VPpQCrYuBk,0.874,https://api.spotify.com/v1/audio-analysis/3q9iB950c9F2VPpQCrYuBk,0.474,180490,0.305,3q9iB950c9F2VPpQCrYuBk,6.2e-06,0,0.106,-8.157,1,0.0313,119.848,3,https://api.spotify.com/v1/tracks/3q9iB950c9F2VPpQCrYuBk,audio_features,spotify:track:3q9iB950c9F2VPpQCrYuBk,0.228
504,Amaia,64S26tNAuL1PK4cFTBJ2P6,0.966,https://api.spotify.com/v1/audio-analysis/64S26tNAuL1PK4cFTBJ2P6,0.633,149000,0.078,64S26tNAuL1PK4cFTBJ2P6,0.0,0,0.109,-14.805,0,0.0549,99.493,4,https://api.spotify.com/v1/tracks/64S26tNAuL1PK4cFTBJ2P6,audio_features,spotify:track:64S26tNAuL1PK4cFTBJ2P6,0.605
505,Amaia,5tNSU1bJKn1S42NyGSzShg,0.91,https://api.spotify.com/v1/audio-analysis/5tNSU1bJKn1S42NyGSzShg,0.496,180200,0.347,5tNSU1bJKn1S42NyGSzShg,0.0,0,0.121,-7.301,1,0.0314,121.163,3,https://api.spotify.com/v1/tracks/5tNSU1bJKn1S42NyGSzShg,audio_features,spotify:track:5tNSU1bJKn1S42NyGSzShg,0.324
506,Amaia,0u0miVOdudrNfbjtAB3fK7,0.537,https://api.spotify.com/v1/audio-analysis/0u0miVOdudrNfbjtAB3fK7,0.563,216255,0.295,0u0miVOdudrNfbjtAB3fK7,3.5e-06,0,0.0983,-6.669,1,0.0263,149.909,3,https://api.spotify.com/v1/tracks/0u0miVOdudrNfbjtAB3fK7,audio_features,spotify:track:0u0miVOdudrNfbjtAB3fK7,0.15
507,Wallows,57RA3JGafJm5zRtKJiKPIm,0.156,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,0.682,178000,0.683,57RA3JGafJm5zRtKJiKPIm,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,audio_features,spotify:track:57RA3JGafJm5zRtKJiKPIm,0.64
508,Wallows,4gZDCOFuLCxCRWNhSEcOtJ,0.0398,https://api.spotify.com/v1/audio-analysis/4gZDCOFuLCxCRWNhSEcOtJ,0.655,202627,0.668,4gZDCOFuLCxCRWNhSEcOtJ,0.0302,0,0.0759,-6.733,1,0.0272,93.003,4,https://api.spotify.com/v1/tracks/4gZDCOFuLCxCRWNhSEcOtJ,audio_features,spotify:track:4gZDCOFuLCxCRWNhSEcOtJ,0.867
509,Wallows,1pNUmVxDiE8t6P1XxcZAv8,0.000985,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,0.639,166520,0.816,1pNUmVxDiE8t6P1XxcZAv8,0.0604,6,0.141,-5.28,0,0.0485,138.008,4,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,audio_features,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,0.802
510,Wallows,11zf7m4vw9Ze7cer9Nyhk1,0.126,https://api.spotify.com/v1/audio-analysis/11zf7m4vw9Ze7cer9Nyhk1,0.497,187896,0.914,11zf7m4vw9Ze7cer9Nyhk1,1.98e-05,9,0.274,-4.308,1,0.0455,148.893,4,https://api.spotify.com/v1/tracks/11zf7m4vw9Ze7cer9Nyhk1,audio_features,spotify:track:11zf7m4vw9Ze7cer9Nyhk1,0.385
511,Wallows,415dK4glwDO7fXxYg3np8B,0.000248,https://api.spotify.com/v1/audio-analysis/415dK4glwDO7fXxYg3np8B,0.443,204667,0.819,415dK4glwDO7fXxYg3np8B,0.00759,6,0.0802,-5.502,1,0.0322,154.958,4,https://api.spotify.com/v1/tracks/415dK4glwDO7fXxYg3np8B,audio_features,spotify:track:415dK4glwDO7fXxYg3np8B,0.494
512,Wallows,0z9dPcBhJvqO06QMaKelUE,0.231,https://api.spotify.com/v1/audio-analysis/0z9dPcBhJvqO06QMaKelUE,0.631,237027,0.634,0z9dPcBhJvqO06QMaKelUE,1.3e-05,6,0.0924,-4.456,1,0.0247,100.967,4,https://api.spotify.com/v1/tracks/0z9dPcBhJvqO06QMaKelUE,audio_features,spotify:track:0z9dPcBhJvqO06QMaKelUE,0.774
513,Wallows,5naar7XewEOAjOywIp6Jjq,0.00112,https://api.spotify.com/v1/audio-analysis/5naar7XewEOAjOywIp6Jjq,0.504,155147,0.708,5naar7XewEOAjOywIp6Jjq,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,https://api.spotify.com/v1/tracks/5naar7XewEOAjOywIp6Jjq,audio_features,spotify:track:5naar7XewEOAjOywIp6Jjq,0.51
514,Wallows,3VzULnaqPKf1deQyZ5W4Ah,0.0038,https://api.spotify.com/v1/audio-analysis/3VzULnaqPKf1deQyZ5W4Ah,0.593,235272,0.658,3VzULnaqPKf1deQyZ5W4Ah,0.0126,2,0.0804,-4.957,1,0.0304,116.021,4,https://api.spotify.com/v1/tracks/3VzULnaqPKf1deQyZ5W4Ah,audio_features,spotify:track:3VzULnaqPKf1deQyZ5W4Ah,0.27
515,Wallows,4BreyjJu4w5EUhTKPIQymq,0.115,https://api.spotify.com/v1/audio-analysis/4BreyjJu4w5EUhTKPIQymq,0.395,294015,0.768,4BreyjJu4w5EUhTKPIQymq,0.0204,2,0.286,-2.81,1,0.0311,142.016,4,https://api.spotify.com/v1/tracks/4BreyjJu4w5EUhTKPIQymq,audio_features,spotify:track:4BreyjJu4w5EUhTKPIQymq,0.251
516,Wallows,0Jgbauc8Nv2OOjR5ERW28B,0.00121,https://api.spotify.com/v1/audio-analysis/0Jgbauc8Nv2OOjR5ERW28B,0.449,247613,0.825,0Jgbauc8Nv2OOjR5ERW28B,0.0,11,0.208,-5.177,1,0.037,135.934,4,https://api.spotify.com/v1/tracks/0Jgbauc8Nv2OOjR5ERW28B,audio_features,spotify:track:0Jgbauc8Nv2OOjR5ERW28B,0.223
517,Yung Beef,6kFpUyaEiuKriL9bhHLZqR,0.382,https://api.spotify.com/v1/audio-analysis/6kFpUyaEiuKriL9bhHLZqR,0.679,191347,0.485,6kFpUyaEiuKriL9bhHLZqR,0.0,6,0.099,-9.509,0,0.324,72.896,4,https://api.spotify.com/v1/tracks/6kFpUyaEiuKriL9bhHLZqR,audio_features,spotify:track:6kFpUyaEiuKriL9bhHLZqR,0.254
518,Yung Beef,2LXUOXihEoNt7aYYu5XjZ6,0.114,https://api.spotify.com/v1/audio-analysis/2LXUOXihEoNt7aYYu5XjZ6,0.842,182759,0.615,2LXUOXihEoNt7aYYu5XjZ6,0.000295,11,0.0933,-4.681,1,0.163,89.929,4,https://api.spotify.com/v1/tracks/2LXUOXihEoNt7aYYu5XjZ6,audio_features,spotify:track:2LXUOXihEoNt7aYYu5XjZ6,0.512
519,Yung Beef,1LhHVaRgNg6nimW4pEXccE,0.0155,https://api.spotify.com/v1/audio-analysis/1LhHVaRgNg6nimW4pEXccE,0.795,540800,0.646,1LhHVaRgNg6nimW4pEXccE,2.37e-05,0,0.378,-7.357,1,0.0788,74.998,4,https://api.spotify.com/v1/tracks/1LhHVaRgNg6nimW4pEXccE,audio_features,spotify:track:1LhHVaRgNg6nimW4pEXccE,0.675
520,Yung Beef,3F2K0xHcBl01WmXQXqVn8h,0.115,https://api.spotify.com/v1/audio-analysis/3F2K0xHcBl01WmXQXqVn8h,0.482,274286,0.377,3F2K0xHcBl01WmXQXqVn8h,0.0,1,0.0942,-12.277,1,0.422,73.321,3,https://api.spotify.com/v1/tracks/3F2K0xHcBl01WmXQXqVn8h,audio_features,spotify:track:3F2K0xHcBl01WmXQXqVn8h,0.332
521,Yung Beef,10kPgderIl2VTEuAhLHkae,0.0528,https://api.spotify.com/v1/audio-analysis/10kPgderIl2VTEuAhLHkae,0.843,339560,0.721,10kPgderIl2VTEuAhLHkae,0.0,1,0.175,-5.032,1,0.0919,135.025,4,https://api.spotify.com/v1/tracks/10kPgderIl2VTEuAhLHkae,audio_features,spotify:track:10kPgderIl2VTEuAhLHkae,0.323
522,Yung Beef,67MnPPlt6Ve8Fwo8cdAtFv,0.13,https://api.spotify.com/v1/audio-analysis/67MnPPlt6Ve8Fwo8cdAtFv,0.772,200883,0.827,67MnPPlt6Ve8Fwo8cdAtFv,0.0,4,0.196,-4.11,1,0.0726,92.032,4,https://api.spotify.com/v1/tracks/67MnPPlt6Ve8Fwo8cdAtFv,audio_features,spotify:track:67MnPPlt6Ve8Fwo8cdAtFv,0.62
523,Yung Beef,5E8CUBhvtBzLVF5JQUaypj,0.284,https://api.spotify.com/v1/audio-analysis/5E8CUBhvtBzLVF5JQUaypj,0.604,206028,0.593,5E8CUBhvtBzLVF5JQUaypj,0.0,10,0.073,-6.853,1,0.0382,140.045,4,https://api.spotify.com/v1/tracks/5E8CUBhvtBzLVF5JQUaypj,audio_features,spotify:track:5E8CUBhvtBzLVF5JQUaypj,0.0382
524,Yung Beef,1tcjWm9QNe29eOHnw6xEy5,0.017,https://api.spotify.com/v1/audio-analysis/1tcjWm9QNe29eOHnw6xEy5,0.765,287668,0.618,1tcjWm9QNe29eOHnw6xEy5,0.00747,9,0.0877,-7.579,1,0.177,90.013,4,https://api.spotify.com/v1/tracks/1tcjWm9QNe29eOHnw6xEy5,audio_features,spotify:track:1tcjWm9QNe29eOHnw6xEy5,0.37
525,Yung Beef,4dLe2bcaxfvOyBsoXMX5dP,0.156,https://api.spotify.com/v1/audio-analysis/4dLe2bcaxfvOyBsoXMX5dP,0.683,166400,0.82,4dLe2bcaxfvOyBsoXMX5dP,0.00144,1,0.0819,-7.9,1,0.0406,149.981,4,https://api.spotify.com/v1/tracks/4dLe2bcaxfvOyBsoXMX5dP,audio_features,spotify:track:4dLe2bcaxfvOyBsoXMX5dP,0.61
526,Yung Beef,2GsGEAxCse3znUN5Twghji,0.000359,https://api.spotify.com/v1/audio-analysis/2GsGEAxCse3znUN5Twghji,0.808,223425,0.668,2GsGEAxCse3znUN5Twghji,0.0,1,0.139,-7.647,1,0.0666,130.01,4,https://api.spotify.com/v1/tracks/2GsGEAxCse3znUN5Twghji,audio_features,spotify:track:2GsGEAxCse3znUN5Twghji,0.263
527,Zoe Gotusso,3uz2tyLRgSzSlhOIXCz0DB,0.931,https://api.spotify.com/v1/audio-analysis/3uz2tyLRgSzSlhOIXCz0DB,0.563,86000,0.168,3uz2tyLRgSzSlhOIXCz0DB,0.0101,0,0.117,-11.752,1,0.0396,117.406,4,https://api.spotify.com/v1/tracks/3uz2tyLRgSzSlhOIXCz0DB,audio_features,spotify:track:3uz2tyLRgSzSlhOIXCz0DB,0.6
528,Zoe Gotusso,1prdmkn7pO2S0FJChx0fN4,0.0495,https://api.spotify.com/v1/audio-analysis/1prdmkn7pO2S0FJChx0fN4,0.547,181087,0.496,1prdmkn7pO2S0FJChx0fN4,2.78e-05,6,0.0923,-7.436,1,0.249,159.07,4,https://api.spotify.com/v1/tracks/1prdmkn7pO2S0FJChx0fN4,audio_features,spotify:track:1prdmkn7pO2S0FJChx0fN4,0.5
529,Zoe Gotusso,4b0prbjpBFKPfC0P6cFXTo,0.845,https://api.spotify.com/v1/audio-analysis/4b0prbjpBFKPfC0P6cFXTo,0.409,204657,0.404,4b0prbjpBFKPfC0P6cFXTo,5.12e-05,0,0.112,-7.881,1,0.0443,173.475,4,https://api.spotify.com/v1/tracks/4b0prbjpBFKPfC0P6cFXTo,audio_features,spotify:track:4b0prbjpBFKPfC0P6cFXTo,0.474
530,Girl Ultra,2BWTYAiWbBGCJeKbQ6rpFA,0.393,https://api.spotify.com/v1/audio-analysis/2BWTYAiWbBGCJeKbQ6rpFA,0.638,196560,0.53,2BWTYAiWbBGCJeKbQ6rpFA,0.00105,2,0.397,-8.56,1,0.04,171.037,4,https://api.spotify.com/v1/tracks/2BWTYAiWbBGCJeKbQ6rpFA,audio_features,spotify:track:2BWTYAiWbBGCJeKbQ6rpFA,0.638
531,Girl Ultra,2ALEhWrcpAdOC7YYJBQIre,0.672,https://api.spotify.com/v1/audio-analysis/2ALEhWrcpAdOC7YYJBQIre,0.672,226844,0.38,2ALEhWrcpAdOC7YYJBQIre,8.65e-06,9,0.126,-12.169,0,0.0507,120.038,4,https://api.spotify.com/v1/tracks/2ALEhWrcpAdOC7YYJBQIre,audio_features,spotify:track:2ALEhWrcpAdOC7YYJBQIre,0.143
532,Girl Ultra,0D2JmflHSZwCVqle0RqxAz,0.597,https://api.spotify.com/v1/audio-analysis/0D2JmflHSZwCVqle0RqxAz,0.734,212895,0.446,0D2JmflHSZwCVqle0RqxAz,0.0,5,0.104,-11.21,0,0.233,84.969,4,https://api.spotify.com/v1/tracks/0D2JmflHSZwCVqle0RqxAz,audio_features,spotify:track:0D2JmflHSZwCVqle0RqxAz,0.521
533,Girl Ultra,41a7NTtObes8pWfuu9pn74,0.67,https://api.spotify.com/v1/audio-analysis/41a7NTtObes8pWfuu9pn74,0.777,304079,0.374,41a7NTtObes8pWfuu9pn74,0.000534,1,0.0437,-10.855,0,0.0994,147.993,4,https://api.spotify.com/v1/tracks/41a7NTtObes8pWfuu9pn74,audio_features,spotify:track:41a7NTtObes8pWfuu9pn74,0.73
534,Girl Ultra,0khtbTGV5xIjp0Oi5ataCQ,0.608,https://api.spotify.com/v1/audio-analysis/0khtbTGV5xIjp0Oi5ataCQ,0.777,260446,0.423,0khtbTGV5xIjp0Oi5ataCQ,0.0,9,0.197,-10.964,0,0.195,81.019,4,https://api.spotify.com/v1/tracks/0khtbTGV5xIjp0Oi5ataCQ,audio_features,spotify:track:0khtbTGV5xIjp0Oi5ataCQ,0.425
535,Girl Ultra,7wt0JmRTvxLbwlB97cAF3W,0.668,https://api.spotify.com/v1/audio-analysis/7wt0JmRTvxLbwlB97cAF3W,0.699,182000,0.314,7wt0JmRTvxLbwlB97cAF3W,2.16e-05,5,0.107,-9.858,0,0.0581,149.859,4,https://api.spotify.com/v1/tracks/7wt0JmRTvxLbwlB97cAF3W,audio_features,spotify:track:7wt0JmRTvxLbwlB97cAF3W,0.56
536,Girl Ultra,18nowS51G3slipQrcRH4bt,0.725,https://api.spotify.com/v1/audio-analysis/18nowS51G3slipQrcRH4bt,0.692,299550,0.447,18nowS51G3slipQrcRH4bt,0.0,1,0.0472,-10.17,0,0.0831,73.85,4,https://api.spotify.com/v1/tracks/18nowS51G3slipQrcRH4bt,audio_features,spotify:track:18nowS51G3slipQrcRH4bt,0.678
537,Girl Ultra,5E91XW9FMz9Bh5UCBBBfyL,0.376,https://api.spotify.com/v1/audio-analysis/5E91XW9FMz9Bh5UCBBBfyL,0.752,207623,0.427,5E91XW9FMz9Bh5UCBBBfyL,6.14e-06,0,0.38,-9.564,1,0.048,82.992,4,https://api.spotify.com/v1/tracks/5E91XW9FMz9Bh5UCBBBfyL,audio_features,spotify:track:5E91XW9FMz9Bh5UCBBBfyL,0.777
538,Girl Ultra,5VEGJQErr6In28mga7sTz3,0.542,https://api.spotify.com/v1/audio-analysis/5VEGJQErr6In28mga7sTz3,0.834,183000,0.536,5VEGJQErr6In28mga7sTz3,0.0,1,0.0674,-10.338,0,0.147,95.995,4,https://api.spotify.com/v1/tracks/5VEGJQErr6In28mga7sTz3,audio_features,spotify:track:5VEGJQErr6In28mga7sTz3,0.623
539,Girl Ultra,0GuuaKizf8UTmesGIMfESn,0.337,https://api.spotify.com/v1/audio-analysis/0GuuaKizf8UTmesGIMfESn,0.779,180129,0.601,0GuuaKizf8UTmesGIMfESn,1.68e-05,0,0.0757,-7.516,0,0.0701,90.003,4,https://api.spotify.com/v1/tracks/0GuuaKizf8UTmesGIMfESn,audio_features,spotify:track:0GuuaKizf8UTmesGIMfESn,0.838
540,Las Ligas Menores,6cWQeX88BAezRpfGi9PQiG,0.0903,https://api.spotify.com/v1/audio-analysis/6cWQeX88BAezRpfGi9PQiG,0.302,229843,0.699,6cWQeX88BAezRpfGi9PQiG,0.0238,9,0.0976,-7.06,1,0.0295,173.246,4,https://api.spotify.com/v1/tracks/6cWQeX88BAezRpfGi9PQiG,audio_features,spotify:track:6cWQeX88BAezRpfGi9PQiG,0.848
541,Las Ligas Menores,3i0uMKGh0Q0LQxZAVcS9Gv,4.74e-05,https://api.spotify.com/v1/audio-analysis/3i0uMKGh0Q0LQxZAVcS9Gv,0.276,183089,0.689,3i0uMKGh0Q0LQxZAVcS9Gv,0.0264,0,0.17,-5.3,1,0.0304,134.975,3,https://api.spotify.com/v1/tracks/3i0uMKGh0Q0LQxZAVcS9Gv,audio_features,spotify:track:3i0uMKGh0Q0LQxZAVcS9Gv,0.462
542,Las Ligas Menores,26RT7x0qZSunUwkY1qlN2W,0.0068,https://api.spotify.com/v1/audio-analysis/26RT7x0qZSunUwkY1qlN2W,0.234,180771,0.9,26RT7x0qZSunUwkY1qlN2W,0.514,2,0.0675,-6.077,1,0.0756,171.76,4,https://api.spotify.com/v1/tracks/26RT7x0qZSunUwkY1qlN2W,audio_features,spotify:track:26RT7x0qZSunUwkY1qlN2W,0.516
543,Las Ligas Menores,4baNCCyNn1b8S8tbPMbp8m,0.0981,https://api.spotify.com/v1/audio-analysis/4baNCCyNn1b8S8tbPMbp8m,0.572,145240,0.658,4baNCCyNn1b8S8tbPMbp8m,0.00176,7,0.669,-7.516,1,0.029,117.024,4,https://api.spotify.com/v1/tracks/4baNCCyNn1b8S8tbPMbp8m,audio_features,spotify:track:4baNCCyNn1b8S8tbPMbp8m,0.69
544,Las Ligas Menores,49K5UrpFoEjjQ5iYx7wso2,9.4e-05,https://api.spotify.com/v1/audio-analysis/49K5UrpFoEjjQ5iYx7wso2,0.48,136236,0.865,49K5UrpFoEjjQ5iYx7wso2,0.00927,9,0.116,-4.585,0,0.031,139.948,4,https://api.spotify.com/v1/tracks/49K5UrpFoEjjQ5iYx7wso2,audio_features,spotify:track:49K5UrpFoEjjQ5iYx7wso2,0.43
545,Las Ligas Menores,70pYfSDK1yY2YUDK9BLAFI,0.141,https://api.spotify.com/v1/audio-analysis/70pYfSDK1yY2YUDK9BLAFI,0.28,147389,0.682,70pYfSDK1yY2YUDK9BLAFI,0.195,7,0.106,-6.421,1,0.0349,172.389,4,https://api.spotify.com/v1/tracks/70pYfSDK1yY2YUDK9BLAFI,audio_features,spotify:track:70pYfSDK1yY2YUDK9BLAFI,0.41
546,Las Ligas Menores,5qlN3XIttkuRn5tWNX2DiZ,0.00169,https://api.spotify.com/v1/audio-analysis/5qlN3XIttkuRn5tWNX2DiZ,0.201,190165,0.836,5qlN3XIttkuRn5tWNX2DiZ,0.00494,4,0.105,-6.357,1,0.0874,178.525,4,https://api.spotify.com/v1/tracks/5qlN3XIttkuRn5tWNX2DiZ,audio_features,spotify:track:5qlN3XIttkuRn5tWNX2DiZ,0.495
547,Las Ligas Menores,4kiXfvw6sP6gIR7Zh5n7Uk,0.0275,https://api.spotify.com/v1/audio-analysis/4kiXfvw6sP6gIR7Zh5n7Uk,0.4,165865,0.89,4kiXfvw6sP6gIR7Zh5n7Uk,0.728,2,0.125,-6.347,1,0.0358,149.802,4,https://api.spotify.com/v1/tracks/4kiXfvw6sP6gIR7Zh5n7Uk,audio_features,spotify:track:4kiXfvw6sP6gIR7Zh5n7Uk,0.306
548,Las Ligas Menores,78VB4C1vIPviFW9i0jLjdC,0.134,https://api.spotify.com/v1/audio-analysis/78VB4C1vIPviFW9i0jLjdC,0.496,82145,0.883,78VB4C1vIPviFW9i0jLjdC,2.25e-05,9,0.0943,-6.074,1,0.047,90.032,4,https://api.spotify.com/v1/tracks/78VB4C1vIPviFW9i0jLjdC,audio_features,spotify:track:78VB4C1vIPviFW9i0jLjdC,0.478
549,Las Ligas Menores,1pQlmX3IbO3X1lKzPJS9n7,0.000201,https://api.spotify.com/v1/audio-analysis/1pQlmX3IbO3X1lKzPJS9n7,0.585,158289,0.862,1pQlmX3IbO3X1lKzPJS9n7,0.00144,7,0.0944,-5.112,1,0.0279,144.997,4,https://api.spotify.com/v1/tracks/1pQlmX3IbO3X1lKzPJS9n7,audio_features,spotify:track:1pQlmX3IbO3X1lKzPJS9n7,0.812
550,Ainda,6r6GgoTmwSBBUf78E5iWpr,0.594,https://api.spotify.com/v1/audio-analysis/6r6GgoTmwSBBUf78E5iWpr,0.666,232253,0.344,6r6GgoTmwSBBUf78E5iWpr,0.00111,9,0.0754,-10.246,1,0.0278,85.026,4,https://api.spotify.com/v1/tracks/6r6GgoTmwSBBUf78E5iWpr,audio_features,spotify:track:6r6GgoTmwSBBUf78E5iWpr,0.552
551,Ainda,31Zq3Z9MDXmJnlOjRHDuE3,0.966,https://api.spotify.com/v1/audio-analysis/31Zq3Z9MDXmJnlOjRHDuE3,0.62,248360,0.149,31Zq3Z9MDXmJnlOjRHDuE3,0.000104,7,0.11,-12.498,1,0.0325,168.128,3,https://api.spotify.com/v1/tracks/31Zq3Z9MDXmJnlOjRHDuE3,audio_features,spotify:track:31Zq3Z9MDXmJnlOjRHDuE3,0.333
552,Ainda,3TtAQI77AyqJoJV4BEIupZ,0.882,https://api.spotify.com/v1/audio-analysis/3TtAQI77AyqJoJV4BEIupZ,0.663,210187,0.293,3TtAQI77AyqJoJV4BEIupZ,0.0,5,0.109,-10.314,1,0.0691,98.458,4,https://api.spotify.com/v1/tracks/3TtAQI77AyqJoJV4BEIupZ,audio_features,spotify:track:3TtAQI77AyqJoJV4BEIupZ,0.475
553,Ainda,1lOxuwmic8yh10xq4moNFS,0.981,https://api.spotify.com/v1/audio-analysis/1lOxuwmic8yh10xq4moNFS,0.628,181293,0.183,1lOxuwmic8yh10xq4moNFS,0.000189,9,0.108,-12.395,1,0.0314,139.873,4,https://api.spotify.com/v1/tracks/1lOxuwmic8yh10xq4moNFS,audio_features,spotify:track:1lOxuwmic8yh10xq4moNFS,0.155
554,Ainda,3rMluZFGCCrsB7vM9AbcTL,0.869,https://api.spotify.com/v1/audio-analysis/3rMluZFGCCrsB7vM9AbcTL,0.456,155542,0.187,3rMluZFGCCrsB7vM9AbcTL,0.00793,6,0.112,-15.126,0,0.0608,167.138,3,https://api.spotify.com/v1/tracks/3rMluZFGCCrsB7vM9AbcTL,audio_features,spotify:track:3rMluZFGCCrsB7vM9AbcTL,0.337
555,Ainda,1zNt8U0eHeiflUiEB1A4nF,0.347,https://api.spotify.com/v1/audio-analysis/1zNt8U0eHeiflUiEB1A4nF,0.581,238758,0.541,1zNt8U0eHeiflUiEB1A4nF,0.011,0,0.285,-8.485,1,0.0439,81.54,4,https://api.spotify.com/v1/tracks/1zNt8U0eHeiflUiEB1A4nF,audio_features,spotify:track:1zNt8U0eHeiflUiEB1A4nF,0.689
556,Ainda,0l7dH9TTfx4ytTOAKCYq8s,0.83,https://api.spotify.com/v1/audio-analysis/0l7dH9TTfx4ytTOAKCYq8s,0.701,200453,0.156,0l7dH9TTfx4ytTOAKCYq8s,0.0,7,0.177,-14.674,1,0.0373,98.01,4,https://api.spotify.com/v1/tracks/0l7dH9TTfx4ytTOAKCYq8s,audio_features,spotify:track:0l7dH9TTfx4ytTOAKCYq8s,0.708
557,Ainda,7xD6SoBvNJmR0Mq6qmGwWJ,0.196,https://api.spotify.com/v1/audio-analysis/7xD6SoBvNJmR0Mq6qmGwWJ,0.597,185072,0.519,7xD6SoBvNJmR0Mq6qmGwWJ,0.00428,5,0.184,-7.613,1,0.0279,114.995,4,https://api.spotify.com/v1/tracks/7xD6SoBvNJmR0Mq6qmGwWJ,audio_features,spotify:track:7xD6SoBvNJmR0Mq6qmGwWJ,0.503
558,Ainda,0k8niNPStR2yvNQpWFdQQ6,0.922,https://api.spotify.com/v1/audio-analysis/0k8niNPStR2yvNQpWFdQQ6,0.653,190560,0.245,0k8niNPStR2yvNQpWFdQQ6,1.75e-05,2,0.167,-11.761,1,0.0272,137.715,4,https://api.spotify.com/v1/tracks/0k8niNPStR2yvNQpWFdQQ6,audio_features,spotify:track:0k8niNPStR2yvNQpWFdQQ6,0.159
559,Ainda,6leslVI9PykscBneEVoKn4,0.954,https://api.spotify.com/v1/audio-analysis/6leslVI9PykscBneEVoKn4,0.411,202680,0.211,6leslVI9PykscBneEVoKn4,3.7e-05,2,0.0873,-11.501,1,0.0435,178.047,4,https://api.spotify.com/v1/tracks/6leslVI9PykscBneEVoKn4,audio_features,spotify:track:6leslVI9PykscBneEVoKn4,0.0785
